Route stop,Business,Profile link,HTTP status,Final URL,Content type,Reachable/host responded,Fetched bytes,Fetch milliseconds,Error
1,MO's Deli & Cafe,https://www.yelp.com/biz/mo-s-deli-and-cafe-belmont,403,https://www.yelp.com/biz/mo-s-deli-and-cafe-belmont,text/html;charset=utf-8,YES,0,102,
2,Michele's Hair Care,https://www.instagram.com/micheleshairboutique/,200,https://www.instagram.com/micheleshairboutique/,"text/html; charset=""utf-8""",YES,0,327,
6,Java Blue (Patio Coffee Shop),https://www.yelp.com/biz/java-blue-san-mateo-2,403,https://www.yelp.com/biz/java-blue-san-mateo-2,text/html;charset=utf-8,YES,0,91,
7,Sunesy Hair Design,https://www.fresha.com/a/sunesy-hair-salon-san-mateo-2335-south-el-camino-real-qrpp8w1n,200,https://www.fresha.com/a/sunesy-hair-salon-san-mateo-2335-south-el-camino-real-qrpp8w1n,text/html; charset=utf-8,YES,0,98,
8,The Pantry,https://www.yelp.com/biz/the-pantry-san-mateo-2,403,https://www.yelp.com/biz/the-pantry-san-mateo-2,text/html;charset=utf-8,YES,0,92,
9,Bucky’s Cocktail Lounge,https://www.facebook.com/buckyscocktaillounge/,200,https://www.facebook.com/buckyscocktaillounge/,"text/html; charset=""utf-8""",YES,0,503,
11,Izakaya Mai,https://www.yelp.com/biz/izakaya-mai-san-mateo,403,https://www.yelp.com/biz/izakaya-mai-san-mateo,text/html;charset=utf-8,YES,0,106,
13,L'Vian Boutique,https://www.yelp.com/biz/l-vian-boutique-burlingame,403,https://www.yelp.com/biz/l-vian-boutique-burlingame,text/html;charset=utf-8,YES,0,100,
14,V&V Nails,https://www.yelp.com/biz/v-and-v-nails-millbrae,403,https://www.yelp.com/biz/v-and-v-nails-millbrae,text/html;charset=utf-8,YES,0,98,
15,De Design,https://www.yelp.com/biz/de-design-beauty-salon-millbrae,403,https://www.yelp.com/biz/de-design-beauty-salon-millbrae,text/html;charset=utf-8,YES,0,87,
17,San Bruno Transmission & Auto Repair,https://www.yelp.com/biz/san-bruno-transmissions-and-auto-repair-san-bruno,403,https://www.yelp.com/biz/san-bruno-transmissions-and-auto-repair-san-bruno,text/html;charset=utf-8,YES,0,92,
18,Fil-Am Cuisine 2,https://www.facebook.com/FilAmCuisine2/,200,https://www.facebook.com/FilAmCuisine2/,"text/html; charset=""utf-8""",YES,0,409,
19,South City Hair,https://www.yelp.com/biz/south-city-hair-south-san-francisco,403,https://www.yelp.com/biz/south-city-hair-south-san-francisco,text/html;charset=utf-8,YES,0,101,
21,Round N Round Pot,https://www.yelp.com/biz/round-n-round-pot-brisbane,403,https://www.yelp.com/biz/round-n-round-pot-brisbane,text/html;charset=utf-8,YES,0,89,
22,Pupuseria El Golazo,https://www.instagram.com/pizzeria_el_golazo/,200,https://www.instagram.com/pizzeria_el_golazo/,"text/html; charset=""utf-8""",YES,0,311,
24,Taqueria La Iguana Azul,https://www.yelp.com/biz/taqueria-la-iguana-azul-san-francisco,403,https://www.yelp.com/biz/taqueria-la-iguana-azul-san-francisco,text/html;charset=utf-8,YES,0,91,
26,Western Donuts,https://www.yelp.com/biz/western-donuts-san-francisco,403,https://www.yelp.com/biz/western-donuts-san-francisco,text/html;charset=utf-8,YES,0,73,
28,Taqueria Mi Sazon,https://www.instagram.com/misazonsf/,200,https://www.instagram.com/misazonsf/,"text/html; charset=""utf-8""",YES,0,311,
29,Hayden Auto Care,https://www.yelp.com/biz/hayden-auto-care-san-francisco,403,https://www.yelp.com/biz/hayden-auto-care-san-francisco,text/html;charset=utf-8,YES,0,75,
30,Excelsior Auto Care,https://www.yelp.com/biz/excelsior-auto-care-san-francisco?start=40,403,https://www.yelp.com/biz/excelsior-auto-care-san-francisco?start=40,text/html;charset=utf-8,YES,0,73,
31,BeeFadezz,https://www.instagram.com/beefadezz/,200,https://www.instagram.com/beefadezz/,"text/html; charset=""utf-8""",YES,0,318,
32,Da Pan,https://www.yelp.com/biz/da-pan-san-francisco?start=40,403,https://www.yelp.com/biz/da-pan-san-francisco?start=40,text/html;charset=utf-8,YES,0,94,
35,Mahogany House of Styles,https://www.facebook.com/pages/Mahogany-House-of-Styles/163051533723346,200,https://www.facebook.com/pages/Mahogany-House-of-Styles/163051533723346,"text/html; charset=""utf-8""",YES,0,245,
36,Java on Ocean Cafe,https://www.yelp.com/biz/java-on-ocean-coffee-house-san-francisco-2,403,https://www.yelp.com/biz/java-on-ocean-coffee-house-san-francisco-2,text/html;charset=utf-8,YES,0,91,
38,Sakesan Sushi & Robata,https://www.yelp.com/biz/sakesan-sushi-and-robata-san-francisco-6,403,https://www.yelp.com/biz/sakesan-sushi-and-robata-san-francisco-6,text/html;charset=utf-8,YES,0,92,
39,Go Go 7,https://www.yelp.com/biz/go-go-7-san-francisco-4,403,https://www.yelp.com/biz/go-go-7-san-francisco-4,text/html;charset=utf-8,YES,0,86,
40,Tasty Coffee,https://www.yelp.com/biz/tasty-coffee-san-francisco,403,https://www.yelp.com/biz/tasty-coffee-san-francisco,text/html;charset=utf-8,YES,0,87,
41,Double Shot Coffee,https://www.yelp.com/biz/double-shot-coffee-san-francisco,403,https://www.yelp.com/biz/double-shot-coffee-san-francisco,text/html;charset=utf-8,YES,0,85,
42,Oscar Laundromat,https://www.facebook.com/carloslaundromat/,200,https://www.facebook.com/carloslaundromat/,"text/html; charset=""utf-8""",YES,0,283,
43,Tanjessy Gifts Jewelry & Accessories,https://www.yelp.com/biz/tanjessy-gift-shop-san-francisco,403,https://www.yelp.com/biz/tanjessy-gift-shop-san-francisco,text/html;charset=utf-8,YES,0,99,
44,Pacitas Salvadorean Bakery,https://www.yelp.com/biz/pacitas-salvadorean-bakery-san-francisco,403,https://www.yelp.com/biz/pacitas-salvadorean-bakery-san-francisco,text/html;charset=utf-8,YES,0,77,
45,Los Planes de Renderos,https://www.yelp.com/biz/los-planes-de-renderos-pupuseria-san-francisco,403,https://www.yelp.com/biz/los-planes-de-renderos-pupuseria-san-francisco,text/html;charset=utf-8,YES,0,77,
46,Unique Automotive,https://www.yelp.com/biz/unique-automotive-san-francisco,403,https://www.yelp.com/biz/unique-automotive-san-francisco,text/html;charset=utf-8,YES,0,69,
47,TS cafe,https://www.yelp.com/biz/ts-cafe-san-francisco-5,403,https://www.yelp.com/biz/ts-cafe-san-francisco-5,text/html;charset=utf-8,YES,0,60,
48,Cafe Bello,https://www.yelp.com/biz/bello-coffee-and-tea-san-francisco,403,https://www.yelp.com/biz/bello-coffee-and-tea-san-francisco,text/html;charset=utf-8,YES,0,59,
49,Higher Grounds Coffee House and Restaurant,https://www.yelp.com/biz/higher-grounds-coffee-house-san-francisco,403,https://www.yelp.com/biz/higher-grounds-coffee-house-san-francisco,text/html;charset=utf-8,YES,0,59,
53,Dumpling Kitchen,https://www.yelp.com/biz/dumpling-kitchen-castro-san-francisco,403,https://www.yelp.com/biz/dumpling-kitchen-castro-san-francisco,text/html;charset=utf-8,YES,0,57,
54,Hillside Laundromat,https://www.facebook.com/Hillside-Laundromat-183632311682998/,200,https://www.facebook.com/pages/Hillside%20Laundromat/183632311682998/,"text/html; charset=""utf-8""",YES,0,509,
56,Eyebrow Star,https://www.yelp.com/biz/eyebrow-star-beauty-and-brows-san-francisco,403,https://www.yelp.com/biz/eyebrow-star-beauty-and-brows-san-francisco,text/html;charset=utf-8,YES,0,73,
57,Vanessa's Beauty Salon,https://www.facebook.com/vanessasbeautysalonca/,200,https://www.facebook.com/vanessasbeautysalonca/,"text/html; charset=""utf-8""",YES,0,342,
58,Primera Insurance Agency,https://www.yelp.com/biz/primeras-insurance-agency-san-francisco,403,https://www.yelp.com/biz/primeras-insurance-agency-san-francisco,text/html;charset=utf-8,YES,0,61,
59,Las Palmeras,https://www.yelp.com/biz/las-palmeras-restaurant-san-francisco,403,https://www.yelp.com/biz/las-palmeras-restaurant-san-francisco,text/html;charset=utf-8,YES,0,61,
60,J. J. Jewelers,https://www.yelp.com/biz/j-j-jewelers-san-francisco-2,403,https://www.yelp.com/biz/j-j-jewelers-san-francisco-2,text/html;charset=utf-8,YES,0,66,
61,The Jelly Donut,https://www.yelp.com/biz/the-jelly-donut-san-francisco,403,https://www.yelp.com/biz/the-jelly-donut-san-francisco,text/html;charset=utf-8,YES,0,64,
62,Jose R. Sanchez Diamond Setter,https://www.yelp.com/biz/sanchez-jose-r-diamond-setter-san-francisco,403,https://www.yelp.com/biz/sanchez-jose-r-diamond-setter-san-francisco,text/html;charset=utf-8,YES,0,66,
63,Cholo Soy,https://www.facebook.com/cholosoysf/,200,https://www.facebook.com/cholosoysf/,"text/html; charset=""utf-8""",YES,0,489,
64,Center Nails,https://www.yelp.com/biz/center-nails-san-francisco,403,https://www.yelp.com/biz/center-nails-san-francisco,text/html;charset=utf-8,YES,0,60,
68,Laura's Beauty and Barber Shop,https://www.yelp.com/biz/lauras-beauty-and-barber-shop-san-francisco?override_cta=Request+an+appointment,403,https://www.yelp.com/biz/lauras-beauty-and-barber-shop-san-francisco?override_cta=Request+an+appointment,text/html;charset=utf-8,YES,0,106,
69,The Phone Booth,https://www.yelp.com/biz/phone-booth-san-francisco,403,https://www.yelp.com/biz/phone-booth-san-francisco,text/html;charset=utf-8,YES,0,92,
71,Ariel’s Breakfast Mi Yucatan,https://www.yelp.com/biz/ariels-breakfast-san-francisco,403,https://www.yelp.com/biz/ariels-breakfast-san-francisco,text/html;charset=utf-8,YES,0,93,
72,Lian Nails,https://booksy.com/es-es/75809_lian-nails_salon-de-unas_81317_murcia,200,https://booksy.com/es-es/75809_lian-nails_salon-de-unas_81317_murcia,text/html; charset=utf-8,YES,0,1774,
73,Eddy's Tax and Accounting,https://www.yelp.com/biz/eddys-tax-and-accounting-services-inc-san-francisco,403,https://www.yelp.com/biz/eddys-tax-and-accounting-services-inc-san-francisco,text/html;charset=utf-8,YES,0,97,
74,El Rinconcito Nicaraguense,https://www.yelp.com/biz/el-rinconcito-nicaraguense-san-francisco-2,403,https://www.yelp.com/biz/el-rinconcito-nicaraguense-san-francisco-2,text/html;charset=utf-8,YES,0,100,
76,Las Brisas de Acapulco,https://www.yelp.com/biz/las-brisas-de-acapulco-san-francisco,403,https://www.yelp.com/biz/las-brisas-de-acapulco-san-francisco,text/html;charset=utf-8,YES,0,90,
77,Eco Jewelers,https://www.yelp.com/biz/eco-jewelers-san-francisco?rh_ident=fast&rh_type=phrase,403,https://www.yelp.com/biz/eco-jewelers-san-francisco?rh_ident=fast&rh_type=phrase,text/html;charset=utf-8,YES,0,95,
78,Healthy Nails,https://www.yelp.com/biz/healthy-nails-san-francisco,403,https://www.yelp.com/biz/healthy-nails-san-francisco,text/html;charset=utf-8,YES,0,84,
79,Taqueria Can-Cún,https://www.yelp.com/biz/taqueria-cancún-san-francisco-5,403,https://www.yelp.com/biz/taqueria-cancún-san-francisco-5,text/html;charset=utf-8,YES,0,91,
81,Pacific Collision Care,https://www.yelp.com/biz/pacific-collision-care-san-francisco-4,403,https://www.yelp.com/biz/pacific-collision-care-san-francisco-4,text/html;charset=utf-8,YES,0,79,
82,Big Mouth Burgers & Beers,https://www.yelp.com/biz/big-mouth-burgers-san-francisco,403,https://www.yelp.com/biz/big-mouth-burgers-san-francisco,text/html;charset=utf-8,YES,0,55,
83,Ezzo Rotisserie,https://www.yelp.com/biz/ezzo-rotisserie-san-francisco,403,https://www.yelp.com/biz/ezzo-rotisserie-san-francisco,text/html;charset=utf-8,YES,0,60,
84,El Trebol,https://www.yelp.com/biz/el-trebol-sports-bar-san-francisco-2?override_cta=Request+information,403,https://www.yelp.com/biz/el-trebol-sports-bar-san-francisco-2?override_cta=Request+information,text/html;charset=utf-8,YES,0,58,
85,Pan Lido Salvadoreno,https://www.yelp.com/biz/pan-lido-salvadoreno-san-francisco,403,https://www.yelp.com/biz/pan-lido-salvadoreno-san-francisco,text/html;charset=utf-8,YES,0,55,
86,Fiesta Laundromat,https://www.yelp.com/biz/fiesta-laundromat-san-francisco,403,https://www.yelp.com/biz/fiesta-laundromat-san-francisco,text/html;charset=utf-8,YES,0,77,
87,Dragon City Bakery,https://www.yelp.com/biz/dragon-city-bakery-and-cafe-san-francisco,403,https://www.yelp.com/biz/dragon-city-bakery-and-cafe-san-francisco,text/html;charset=utf-8,YES,0,70,
89,Little Kite Asian Fusion,https://www.facebook.com/kite415/menu/,200,https://www.facebook.com/kite415/menu/,"text/html; charset=""utf-8""",YES,0,478,
91,Java Supreme,https://www.yelp.com/biz/java-supreme-san-francisco,403,https://www.yelp.com/biz/java-supreme-san-francisco,text/html;charset=utf-8,YES,0,66,
92,500 Club,https://www.yelp.com/biz/the-500-club-san-francisco,403,https://www.yelp.com/biz/the-500-club-san-francisco,text/html;charset=utf-8,YES,0,61,
93,Ramen Izakaya Goku,https://www.yelp.com/biz/ramen-izakaya-goku-san-francisco-3?start=50,403,https://www.yelp.com/biz/ramen-izakaya-goku-san-francisco-3?start=50,text/html;charset=utf-8,YES,0,71,
94,Alhamra,https://www.yelp.com/biz/alhamra-san-francisco-5?start=60,403,https://www.yelp.com/biz/alhamra-san-francisco-5?start=60,text/html;charset=utf-8,YES,0,73,
96,District Tea,https://www.facebook.com/districtteasf/,200,https://www.facebook.com/districtteasf/,"text/html; charset=""utf-8""",YES,0,614,
97,Clean Cut,https://booksy.com/en-us/304929_clean-cut-barbershop_barber-shop_134715_san-francisco,200,https://booksy.com/en-us/304929_jose-barber-clean-cut-barbershop_barber-shop_134715_san-francisco,text/html; charset=utf-8,YES,0,2999,
98,La Barberhood,https://booksy.com/en-us/479881_la-barberhood_barber-shop_134715_san-francisco,200,https://booksy.com/en-us/479881_la-barberhood_barber-shop_134715_san-francisco,text/html; charset=utf-8,YES,0,2214,
99,El Tepa,https://www.yelp.com/biz/el-tepa-taqueria-san-francisco,403,https://www.yelp.com/biz/el-tepa-taqueria-san-francisco,text/html;charset=utf-8,YES,0,58,
100,Homestead,https://www.yelp.com/biz/the-homestead-san-francisco,403,https://www.yelp.com/biz/the-homestead-san-francisco,text/html;charset=utf-8,YES,0,57,
102,El Yucateco Bakery,https://www.yelp.com/biz/el-yucateco-bakery-san-francisco-2,403,https://www.yelp.com/biz/el-yucateco-bakery-san-francisco-2,text/html;charset=utf-8,YES,0,60,
103,Doña Mago,https://www.yelp.com/biz/doña-mago-san-francisco-3,403,https://www.yelp.com/biz/doña-mago-san-francisco-3,text/html;charset=utf-8,YES,0,57,
104,Shanghai China Restaurant,https://www.yelp.com/biz/shanghai-china-restaurant-san-francisco?start=20,403,https://www.yelp.com/biz/shanghai-china-restaurant-san-francisco?start=20,text/html;charset=utf-8,YES,0,54,
107,Pete's Launderette & Cleaners,https://www.yelp.com/biz/petes-launderette-and-cleaners-san-francisco,403,https://www.yelp.com/biz/petes-launderette-and-cleaners-san-francisco,text/html;charset=utf-8,YES,0,53,
108,Martuni's,https://www.yelp.com/biz/martunis-san-francisco,403,https://www.yelp.com/biz/martunis-san-francisco,text/html;charset=utf-8,YES,0,53,
109,Nail Art iSF,https://www.yelp.com/biz/nail-art-sf-san-francisco-2,403,https://www.yelp.com/biz/nail-art-sf-san-francisco-2,text/html;charset=utf-8,YES,0,52,
110,Zip Zap Hair,https://booksy.com/en-us/180037_zip-zap-hair_hair-salon_134715_san-francisco,200,https://booksy.com/en-us/180037_zip-zap-hair_hair-salon_134715_san-francisco,text/html; charset=utf-8,YES,0,1695,
111,Purple Rice,https://www.yelp.com/biz/purple-rice-san-francisco,403,https://www.yelp.com/biz/purple-rice-san-francisco,text/html;charset=utf-8,YES,0,64,
114,Shanghai Dumpling King,https://www.yelp.com/biz/shanghai-dumpling-king-san-francisco-4,403,https://www.yelp.com/biz/shanghai-dumpling-king-san-francisco-4,text/html;charset=utf-8,YES,0,60,
116,People Hair & Nails Spa,https://www.yelp.com/biz/people-hair-and-nail-spa-san-francisco,403,https://www.yelp.com/biz/people-hair-and-nail-spa-san-francisco,text/html;charset=utf-8,YES,0,63,
117,Eiji,https://www.yelp.com/biz/eiji-san-francisco?start=10,403,https://www.yelp.com/biz/eiji-san-francisco?start=10,text/html;charset=utf-8,YES,0,65,
119,Lisa Hair Design,https://www.yelp.com/biz/lisas-hair-design-san-francisco-2,403,https://www.yelp.com/biz/lisas-hair-design-san-francisco-2,text/html;charset=utf-8,YES,0,65,
123,The Coffee Lama,https://www.yelp.com/biz/the-coffee-lama-san-francisco,403,https://www.yelp.com/biz/the-coffee-lama-san-francisco,text/html;charset=utf-8,YES,0,68,
124,Four Seasons Nails & Tanning,https://www.yelp.com/biz/four-seasons-nails-and-tanning-san-francisco?override_cta=Request+pricing+&+availability,403,https://www.yelp.com/biz/four-seasons-nails-and-tanning-san-francisco?override_cta=Request+pricing+&+availability,text/html;charset=utf-8,YES,0,64,
125,Cole Valley Nail Salon,https://www.facebook.com/Cole-Valley-Nail-Salon-409428785542/,200,https://www.facebook.com/people/Cole-Valley-Nail-Salon/100079495286699/,"text/html; charset=""utf-8""",YES,0,683,
126,Barrera's Cocina Mexicana,https://www.yelp.com/biz/barreras-cocina-mexicana-san-francisco,403,https://www.yelp.com/biz/barreras-cocina-mexicana-san-francisco,text/html;charset=utf-8,YES,0,74,
127,Deluxe Lavender Nail Spa,https://www.yelp.com/biz/deluxe-lavender-nail-spa-san-francisco,403,https://www.yelp.com/biz/deluxe-lavender-nail-spa-san-francisco,text/html;charset=utf-8,YES,0,59,
128,Hugo Street Launderette,https://www.yelp.com/biz/hugo-street-launderette-san-francisco,403,https://www.yelp.com/biz/hugo-street-launderette-san-francisco,text/html;charset=utf-8,YES,0,74,
129,The Yellow Submarine,https://www.facebook.com/yellowsubmarinesf/,200,https://www.facebook.com/yellowsubmarinesf/,"text/html; charset=""utf-8""",YES,0,420,
130,Lisa's Lash,https://www.yelp.com/biz/lisas-lash-san-francisco-3?override_cta=Get+pricing+&+availability,403,https://www.yelp.com/biz/lisas-lash-san-francisco-3?override_cta=Get+pricing+&+availability,text/html;charset=utf-8,YES,0,55,
132,Mike's Union Auto Service,https://www.yelp.com/biz/mikes-union-auto-repair-san-francisco?override_cta=Get+information,403,https://www.yelp.com/biz/mikes-union-auto-repair-san-francisco?override_cta=Get+information,text/html;charset=utf-8,YES,0,62,
133,Salon J,https://www.yelp.com/biz/salon-j-san-francisco,403,https://www.yelp.com/biz/salon-j-san-francisco,text/html;charset=utf-8,YES,0,61,
134,Banh Mi Crunch,https://www.yelp.com/biz/banh-mi-crunch-san-francisco-2,403,https://www.yelp.com/biz/banh-mi-crunch-san-francisco-2,text/html;charset=utf-8,YES,0,60,
136,Street Taco,https://www.yelp.com/biz/street-taco-san-francisco-10,403,https://www.yelp.com/biz/street-taco-san-francisco-10,text/html;charset=utf-8,YES,0,54,
137,Yancy's Saloon,https://www.yelp.com/biz/yancys-saloon-san-francisco,403,https://www.yelp.com/biz/yancys-saloon-san-francisco,text/html;charset=utf-8,YES,0,64,
141,Avenue Dental,https://www.yelp.com/biz/avenue-dental-san-francisco?start=20,403,https://www.yelp.com/biz/avenue-dental-san-francisco?start=20,text/html;charset=utf-8,YES,0,59,
142,High Touch Nail Salon,https://www.yelp.com/biz/high-touch-nail-and-salon-san-francisco,403,https://www.yelp.com/biz/high-touch-nail-and-salon-san-francisco,text/html;charset=utf-8,YES,0,63,
143,Social Cleaning Laundromat,https://www.yelp.com/biz/social-cleaning-laundromat-san-francisco,403,https://www.yelp.com/biz/social-cleaning-laundromat-san-francisco,text/html;charset=utf-8,YES,0,66,
144,Yummy Yummy,https://www.yelp.com/biz/yummy-yummy-san-francisco,403,https://www.yelp.com/biz/yummy-yummy-san-francisco,text/html;charset=utf-8,YES,0,62,
146,Irving Subs and Cheese Shop,https://www.yelp.com/biz/irving-subs-san-francisco-4,403,https://www.yelp.com/biz/irving-subs-san-francisco-4,text/html;charset=utf-8,YES,0,63,
147,Mai Ling Hair Design,https://www.yelp.com/biz/mai-ling-hair-design-san-francisco,403,https://www.yelp.com/biz/mai-ling-hair-design-san-francisco,text/html;charset=utf-8,YES,0,65,
148,Friendly Cuts,https://www.yelp.com/biz/friendly-cuts-san-francisco,403,https://www.yelp.com/biz/friendly-cuts-san-francisco,text/html;charset=utf-8,YES,0,61,
149,Yoma Cafe,https://www.yelp.com/biz/yoma-cafe-san-francisco-5,403,https://www.yelp.com/biz/yoma-cafe-san-francisco-5,text/html;charset=utf-8,YES,0,70,
150,Carol Yee Insurance Agency,https://www.yelp.com/biz/carol-yee-insurance-san-francisco,403,https://www.yelp.com/biz/carol-yee-insurance-san-francisco,text/html;charset=utf-8,YES,0,65,
152,Unique Beauty,https://www.yelp.com/biz/unique-beauty-san-francisco-3?override_cta=Request+pricing+&+availability,403,https://www.yelp.com/biz/unique-beauty-san-francisco-3?override_cta=Request+pricing+&+availability,text/html;charset=utf-8,YES,0,56,
153,T T Nail Spa Waxing,https://www.yelp.com/biz/tt-nail-spa-waxing-san-francisco-3,403,https://www.yelp.com/biz/tt-nail-spa-waxing-san-francisco-3,text/html;charset=utf-8,YES,0,64,
154,TopCuts,https://www.yelp.com/biz/topcuts-san-francisco,403,https://www.yelp.com/biz/topcuts-san-francisco,text/html;charset=utf-8,YES,0,62,
155,PPQ (Phở Phú Quốc) Beef Noodle House,https://www.yelp.com/biz/pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco,403,https://www.yelp.com/biz/pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco,text/html;charset=utf-8,YES,0,60,
156,"Randall W. Tom, DDS",https://www.yelp.com/biz/randall-tom-dds-san-francisco,403,https://www.yelp.com/biz/randall-tom-dds-san-francisco,text/html;charset=utf-8,YES,0,69,
157,Salon 828,https://www.yelp.com/biz/salon-828-san-francisco,403,https://www.yelp.com/biz/salon-828-san-francisco,text/html;charset=utf-8,YES,0,60,
158,Modern Design Salon,https://www.yelp.com/biz/modern-design-salon-san-francisco,403,https://www.yelp.com/biz/modern-design-salon-san-francisco,text/html;charset=utf-8,YES,0,64,
159,Salon de Hong Kong,https://www.yelp.com/biz/salon-de-hong-kong-san-francisco,403,https://www.yelp.com/biz/salon-de-hong-kong-san-francisco,text/html;charset=utf-8,YES,0,62,
162,Steam Rice Roll King,https://www.yelp.com/biz/steam-rice-roll-king-san-francisco,403,https://www.yelp.com/biz/steam-rice-roll-king-san-francisco,text/html;charset=utf-8,YES,0,64,
163,Bon Beauty Salon,https://www.yelp.com/biz/p-and-r-beauty-salon-san-francisco,403,https://www.yelp.com/biz/p-and-r-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,61,
164,Happy Bakery / Dim Sum To Go,https://www.yelp.com/biz/happy-bakery-san-francisco-2,403,https://www.yelp.com/biz/happy-bakery-san-francisco-2,text/html;charset=utf-8,YES,0,64,
166,All Bay Properties,https://www.instagram.com/thebayproperties/,200,https://www.instagram.com/thebayproperties/,"text/html; charset=""utf-8""",YES,0,314,
167,City Cuts,https://www.yelp.com/biz/city-cuts-san-francisco,403,https://www.yelp.com/biz/city-cuts-san-francisco,text/html;charset=utf-8,YES,0,70,
168,Top Design Beauty Salon,https://www.yelp.com/biz/top-design-beauty-salon-san-francisco-8,403,https://www.yelp.com/biz/top-design-beauty-salon-san-francisco-8,text/html;charset=utf-8,YES,0,55,
170,Top Design Beauty Salon,https://www.yelp.com/biz/top-design-beauty-salon-san-francisco-8,403,https://www.yelp.com/biz/top-design-beauty-salon-san-francisco-8,text/html;charset=utf-8,YES,0,55,
171,Neon Shade,https://www.yelp.com/biz/neon-shade-hair-fashion-san-francisco,403,https://www.yelp.com/biz/neon-shade-hair-fashion-san-francisco,text/html;charset=utf-8,YES,0,72,
173,Noodle Stop,https://www.yelp.com/biz/noodle-stop-san-francisco,403,https://www.yelp.com/biz/noodle-stop-san-francisco,text/html;charset=utf-8,YES,0,68,
175,Be Salon,https://www.yelp.com/biz/be-salon-san-francisco-3,403,https://www.yelp.com/biz/be-salon-san-francisco-3,text/html;charset=utf-8,YES,0,61,
176,Jenny's Hair Salon,https://www.yelp.com/biz/jennys-hair-salon-san-francisco,403,https://www.yelp.com/biz/jennys-hair-salon-san-francisco,text/html;charset=utf-8,YES,0,67,
178,Duke's Hardware,https://www.yelp.com/biz/dukes-hardware-san-francisco-2,403,https://www.yelp.com/biz/dukes-hardware-san-francisco-2,text/html;charset=utf-8,YES,0,61,
179,Kaili Beauty Nail Salon,https://www.yelp.com/biz/kaili-nail-and-beauty-salon-san-francisco,403,https://www.yelp.com/biz/kaili-nail-and-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,60,
180,Sunset Hardware,https://www.yelp.com/biz/sunset-true-value-san-francisco,403,https://www.yelp.com/biz/sunset-true-value-san-francisco,text/html;charset=utf-8,YES,0,64,
181,JT’s Auto Repair,https://www.yelp.com/biz/jts-auto-repair-san-francisco-2,403,https://www.yelp.com/biz/jts-auto-repair-san-francisco-2,text/html;charset=utf-8,YES,0,64,
183,J J Cosmetology Health Spa,https://www.yelp.com/biz/jj-cosmetology-health-spa-san-francisco-3?override_cta=Request+an+appointment,403,https://www.yelp.com/biz/jj-cosmetology-health-spa-san-francisco-3?override_cta=Request+an+appointment,text/html;charset=utf-8,YES,0,61,
184,The Clean Cycle Laundromat,https://www.yelp.com/biz/clean-cycle-laundromat-san-francisco,403,https://www.yelp.com/biz/clean-cycle-laundromat-san-francisco,text/html;charset=utf-8,YES,0,59,
185,I D Hair Salon,https://www.yelp.com/biz/id-hair-and-beauty-san-francisco?override_cta=Request+an+appointment,403,https://www.yelp.com/biz/id-hair-and-beauty-san-francisco?override_cta=Request+an+appointment,text/html;charset=utf-8,YES,0,57,
186,The Pot's,https://www.yelp.com/biz/the-pots-hot-pot-san-francisco-2,403,https://www.yelp.com/biz/the-pots-hot-pot-san-francisco-2,text/html;charset=utf-8,YES,0,71,
187,Taste of Fusion Kitchen,https://www.yelp.com/biz/taste-of-fusion-楼外楼-san-francisco,403,https://www.yelp.com/biz/taste-of-fusion-楼外楼-san-francisco,text/html;charset=utf-8,YES,0,67,
188,Cielito Lindo,https://www.yelp.com/biz/cielito-lindo-san-francisco,403,https://www.yelp.com/biz/cielito-lindo-san-francisco,text/html;charset=utf-8,YES,0,65,
189,Jessica Liu Insurance Services Inc.,https://www.yelp.com/biz/jessica-liu-insurance-services-san-francisco,403,https://www.yelp.com/biz/jessica-liu-insurance-services-san-francisco,text/html;charset=utf-8,YES,0,70,
191,Plato Hair Design,https://www.yelp.com/biz/plato-hair-design-san-francisco,403,https://www.yelp.com/biz/plato-hair-design-san-francisco,text/html;charset=utf-8,YES,0,66,
192,Superior Palace,https://www.yelp.com/biz/superior-palace-san-francisco,403,https://www.yelp.com/biz/superior-palace-san-francisco,text/html;charset=utf-8,YES,0,73,
193,Little Henry's,https://www.yelp.com/biz/little-henrys-san-francisco-2,403,https://www.yelp.com/biz/little-henrys-san-francisco-2,text/html;charset=utf-8,YES,0,63,
195,Fuwa Dumpling,https://www.yelp.com/biz/fuwa-dumpling-福娃餃子-san-francisco,403,https://www.yelp.com/biz/fuwa-dumpling-福娃餃子-san-francisco,text/html;charset=utf-8,YES,0,70,
198,Crown Hardware,https://www.yelp.com/biz/crown-locksmith-and-safe-san-francisco,403,https://www.yelp.com/biz/crown-locksmith-and-safe-san-francisco,text/html;charset=utf-8,YES,0,65,
199,Shanghai House,https://www.yelp.com/biz/shanghai-house-san-francisco,403,https://www.yelp.com/biz/shanghai-house-san-francisco,text/html;charset=utf-8,YES,0,64,
200,H&Q Beauty Salon,https://www.yelp.com/biz/h-and-q-beauty-salon-san-francisco,403,https://www.yelp.com/biz/h-and-q-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,66,
